

6726,"""fix: legacy auth tokens

Add legacy `_auth` token to flatOptions in order to support it when
reaching out to registries.

Fixes: #2008

Credit: @ruyadorno
Close: #2153
Reviewed-by: @isaacs""",0,fixed

6727,"""fix: pass flatOptions through to Arborist.reify in npm ci

Fixes: #2017

Credit: @darcyclarke
Close: #2159
Reviewed-by: @ruyadorno""",0,fixed

6728,"""fixed typo

Credit: @scarabedore
Close: #2161
Reviewed-by: @ruyadorno""",0,fixed

6729,"""eslint-plugin-standard@4.1.0""",0,changed

6730,"""eslint@7.13.0""",0,changed

6731,"""7.0.10""",0,changed

6732,"""update AUTHORS""",0,changed

6733,"""docs: changelog for v7.0.10""",0,changed

6734,"""@npmcli/arborist@1.0.10

* prevent self-assignment of parent/fsParent
* Support update options in global package space

Fix: #1962""",0,changed

6735,"""Fix link

PR-URL: https://github.com/npm/cli/pull/2148
Credit: @gurdiga
Close: #2148
Reviewed-by: @isaacs""",0,fixed

6736,"""Support exec auto pick bin when all bin is alias

PR-URL: https://github.com/npm/cli/pull/1972
Credit: @dr-js
Close: #1972
Reviewed-by: @isaacs""",0,changed

6737,"""Merge branch 'release/v7.0.9' into latest""",0,changed

6738,"""7.0.9""",0,changed

6739,"""update AUTHORS""",0,changed

6740,"""docs: changelog for 7.0.9""",0,changed

6741,"""tests for `npm cache` command, and 2 tiny bugfixes

* Attach EUSAGE code to usage errors
* add verify to completions

PR-URL: https://github.com/npm/cli/pull/2122
Credit: @nlf
Close: #2122
Reviewed-by: @isaacs""",0,added

6742,"""update the install.sh script to not rely on make

PR-URL: https://github.com/npm/cli/pull/2121
Credit: @nlf
Close: #2121
Reviewed-by: @isaacs""",0,changed

6743,"""npmlog.notice the registry when using 'npm login'

PR-URL: https://github.com/npm/cli/pull/2075
Credit: @Wicked7000
Close: #2075
Reviewed-by: @isaacs

Fixes: #2071""",0,changed

6744,"""cmark-gfm@0.8.4""",0,changed

6745,"""libnpmversion@1.0.7

* Do not crash when the package.json file lacks a 'version' field

Fixes: #2097""",0,changed

6746,"""pacote@11.1.13

* Properly set the installation command for `prepare` scripts when
  installing git/dir deps

Fixes: #1865
Fixes: #2106
Fixes: #2084""",0,changed

6747,"""@npmcli/arborist@1.0.9

* Process deps for all link nodes
* Use junctions instead of symlinks
* Use @npmcli/move-file instead of fs.rename

Fixes: #1984
Fixes: #2079
Fixes: #1923
Fixes: #606
Fixes: #2031""",0,changed

6748,"""run: default the 'start' script when server.js present""",0,changed

6749,"""@npmcli/run-script@1.7.5

* Export the `isServerPackage` method
* Proxy signals to and from foreground child processes

Fixes: #2124""",0,changed

6750,"""run: default the 'start' script when server.js present""",0,changed

6751,"""@npmcli/run-script@1.7.5

* Export the `isServerPackage` method
* Proxy signals to and from foreground child processes""",0,changed

6752,"""7.0.8""",0,changed

6753,"""update AUTHORS""",0,changed

6754,"""add untracked uuid CONTRIBUTING file""",1,added

6755,"""docs: changelog for v7.0.8""",0,changed

6756,"""doc: updates to changelog generation script

Less manual effort paper cuts.""",1,changed

6757,"""changelog: automatically backtickify scoped pkg names""",1,changed

6758,"""@npmcli/arborist@1.0.8""",0,changed

6759,"""libnpmaccess@4.0.1""",0,changed

6760,"""libnpmhook@6.0.1""",0,changed

6761,"""libnpmorg@2.0.1""",0,changed

6762,"""libnpmsearch@3.0.1""",0,changed

6763,"""libnpmteam@2.0.2""",0,changed

6764,"""npm-profile@5.0.2""",0,changed

6765,"""pacote@11.1.12""",0,changed

6766,"""Support publishing any kind of spec, not just directories

Credit: @isaacs
Close: #2074
Reviewed-by: @nlf""",0,changed

6767,"""npm-registry-fetch@9.0.0

This causes a lot of duplicates which will be removed in subsequent
commits.""",0,removed

6768,"""libnpmpublish@4.0.0

Support publishing things other than folders""",1,changed

6769,"""Support *all* conf keys in publishConfig

This adds a flatOptions.flatten() method, which takes an object full of
config keys, and turns it into an options object.  This method expects
an object that already inherits from npm's defaults, and is thus
expected to be internal only.

This commit also removes some config keys which were used by npm
dependencies at the start of the v7 beta process, but are no longer:

- all lockfile configs (since we don't use lockfiles any more! for
  anything! and good riddance, they're a rats' nest of race conditions)
- cacheMax/cacheMin (we only use preferOffline/offline/online now, so
  these are strictly legacy support as input and never shared with deps)

Once this lands in cli, we can remove the publishConfig handling logic
in npm-registry-fetch, as it will be redundant.""",0,changed

6770,"""docs: Fix RFC links in changelog

Credit: @jtojnar
Close: #2096
Reviewed-by: @ruyadorno""",0,fixed

6771,"""docs: match npm-exec.md -p usage with lib/exec.js

updated usage from: https://github.com/npm/cli/blob/v7.0.1/lib/exec.js#L8-L20,
and removed extra `-p` occurrences to avoid confusion.

Credit: @dr-js
Close: #1970
Reviewed-by: @ruyadorno""",0,removed

6772,"""docs: add section on peerDependenciesMeta field in package.json (fixes #1247)

Credit: @foxxyz
Close: #1822
Fixes: #1247
Reviewed-by: @ruyadorno""",0,added

6773,"""7.0.7""",0,changed

6774,"""update AUTHORS""",0,changed

6775,"""docs: changelog for 7.0.7""",0,changed

6776,"""@npmcli/arborist@1.0.6""",0,changed

6777,"""@npmcli/promise-spawn@1.3.2""",0,changed

6778,"""@npmcli/run-script@1.7.4""",0,changed

6779,"""eslint@7.12.1""",0,changed

6780,"""test: add tests for test/lib/utils/replace-info.js""",0,added

6781,"""chore: cherry-pick cleanup logs""",0,changed

6782,"""fix: in run-script, if loglevel is silent, disable banner option

Fixes issue #2023

PR-URL: https://github.com/npm/cli/pull/2086
Credit: @macno
Close: #2086
Reviewed-by: @nlf""",0,fixed

6783,"""delete the contents of node_modules only

PR-URL: https://github.com/npm/cli/pull/2083
Credit: @nlf
Close: #2083
Reviewed-by: @darcyclarke""",0,removed

6784,"""fix: npm exec on folders missing package.json

This fixes running `npm exec` in folders that does not have a
`package.json` file.

Fixes: #1975

PR-URL: https://github.com/npm/cli/pull/2081
Credit: @ruyadorno
Close: #2081
Reviewed-by: @nlf""",0,fixed

6785,"""use sh as default unix shell, not bash

PR-URL: https://github.com/npm/cli/pull/2067
Credit: @isaacs
Close: #2067
Reviewed-by: @nlf""",0,changed

6786,"""chore: cleanup makefile

- fix prune target
- fix ci build
- run rebuild after install

PR-URL: https://github.com/npm/cli/pull/2068
Credit: @nlf
Close: #2068
Reviewed-by: @ruyadorno""",0,fixed

6787,"""remove prepare script as we no longer need it""",0,changed

6788,"""prune dev dependencies""",0,changed

6789,"""7.0.6""",0,changed

6790,"""docs: changelog for 7.0.6""",0,changed

6791,"""agent-base@6.0.2""",0,changed

6792,"""@npmcli/arborist@1.0.5""",0,changed

6793,"""@npmcli/run-script@1.7.3""",0,changed

6794,"""@npmcli/promise-spawn@1.3.1""",0,changed

6795,"""libnpmversion@1.0.6""",0,changed

6796,"""view: Better errors when package.json is not JSON

Previously, `npm view <noargs>` was just saying ""Invalid package.json""
if the package.json file was not JSON, or if it was missing.

This errors out with the appropriate error in these cases.

Also, no need to read the big clunky 'read-package-json' for this, we're
literally just checking for a single field.  We can be a bit more
efficient here.

PR-URL: https://github.com/npm/cli/pull/2051
Credit: @isaacs
Close: #2051
Reviewed-by: @nlf""",0,changed

6797,"""pack: do not show individual files of bundled deps

We show a list of bundled dependencies, there's no need to ALSO show
the individual files in each one.

PR-URL: https://github.com/npm/cli/pull/2050
Credit: @isaacs
Close: #2050
Reviewed-by: @nlf""",0,changed

6798,"""tools: properly remove pycache in release script

Looks like the latest version of node-gyp has the .pyc in a
__pycache__ directory rather than with the other python files.
There is currently a non-exiting error when running the release
script due to this.

PR-URL: https://github.com/npm/cli/pull/2049
Credit: @MylesBorins
Close: #2049
Reviewed-by: @nlf""",0,changed

6799,"""skip the prompt when in a known ci environment

PR-URL: https://github.com/npm/cli/pull/2047
Credit: @nlf
Close: #2047
Reviewed-by: @ruyadorno""",0,changed

6800,"""test: fix flat-options snapshot

We now force the 'packageLock' config to be a boolean true unless either
the 'package-lock' or 'shrinkwrap' configs are boolean false.""",0,fixed

6801,"""docs: don't wrap inline code blocks over lines

Some markdown parsers don't like wrapping inline code blocks over
multiple lines.

PR-URL: https://github.com/npm/cli/pull/2030
Credit: @ethomson
Close: #2030
Reviewed-by: @isaacs""",0,changed

6802,"""docs: restore missing (d) in install docs

The `(d)` clause went missing in a conflict resolution.""",0,changed

6803,"""Rebuild minimal doc set on package.json changes

There's only a few with the @VERSION@ tag in them, so it's excessive to
rebuild our entire set of docs every time package.json is touched, since
this means redundantly rebuilding docs as part of every release.""",0,changed

6804,"""7.0.5""",0,changed

6805,"""docs: changelog for v7.0.5""",0,changed

6806,"""Merge docs deps with main project

This also reduces the publish file size rather considerably.""",0,changed

6807,"""7.0.4""",0,changed

6808,"""update AUTHORS""",0,changed

6809,"""docs: changelog for v7.0.4""",0,changed

6810,"""@npmcli/arborist@1.0.4

- Ensure that root is added when root.meta is set
- Include all edges in explain() output when a root edge exists
- Do not conflict on meta-peers that will not be replaced
- Install peerOptionals if explicitly requested, or dev

Fix: npm/cli#1997
Fix: npm/cli#2000
Fix: npm/cli#2005""",0,added

6811,"""update lint rules to match @npmcli/arborist""",1,changed

6812,"""npm-packlist@2.1.4

- Maintain order in package.json files array globs
- Strip slashes from package files list results

Fix: https://github.com/npm/cli/issues/2009
Fix: https://github.com/npm/cli/issues/2007""",0,fixed

6813,"""eslint-plugin-standard@4.0.2""",0,changed

6814,"""fix: npm owner refactor

- Fixed npm owner completion
- Refactored lib/owner.js
- Added error codes to lib/owner.js errors
- Added tests for lib/owner.js

PR-URL: https://github.com/npm/cli/pull/2026
Credit: @ruyadorno
Close: #2026
Reviewed-by: @isaacs""",0,fixed

6815,"""Fix post-install script name

PR-URL: https://github.com/npm/cli/pull/2024
Credit: @irajtaghlidi
Close: #2024
Reviewed-by: @isaacs""",0,fixed

6816,"""fix: npm config

- Small refactors such as line breaks and favor usage of flatOptions
- Removes validBefore? console.error msg
- Fix typos

PR-URL: https://github.com/npm/cli/pull/2001
Credit: @ruyadorno
Close: #2001
Reviewed-by: @isaacs""",0,fixed

6817,"""test: add lib/config.js tests""",1,added

6818,"""docs: include a table of contents

PR-URL: https://github.com/npm/cli/pull/1915
Credit: @ethomson
Close: #1915
Reviewed-by: @isaacs""",0,changed

6819,"""docs: publish `output` dir to netlify""",0,changed

6820,"""docs: use ""dockhand"" for static generation

Drop Gatsby, use a simplified custom static site generator that uses GFM
and a template for extremely lightweight docs.""",0,changed

6821,"""docs: update path to commands""",1,changed

6822,"""docs: correct links

Update links to reflect where the pages actually are.""",0,changed

6823,"""docs: fix typo in npm-link""",0,fixed

6824,"""docs: keep the `npm-` prefix for commands

Again, this reflects the path hierarchy and structure, and matches the
old documentation URLs.""",0,changed

6825,"""docs: change command links to `/commands`

These links now reflect the reality of the filesystem and their paths.""",0,changed

6826,"""docs: use commands not cli-commands

Avoid needless and unnecessary redundancy.""",1,changed

6827,"""docs: reformat code block

Many markdown parsers choke on code blocks spread over multiple lines.""",1,changed

6828,"""docs: use frontmatter for man page generation

Update the `docs-build.js` script to parse the name, man page section,
and description out of the frontmatter and use that for the generated
man page.  This helps avoid repetition between the frontmatter section
and the body of the page itself.

Update the docs pages themselves to remove the H1 (title) and H2
(description).  Finally, ensure that the frontmatter begins in column
0 on each page.""",0,changed

6829,"""Properly set npm_command environment variable.

Fix: #2015

PR-URL: https://github.com/npm/cli/pull/2016
Credit: @isaacs
Close: #2016
Reviewed-by: @ruyadorno""",0,fixed

6830,"""docs: npm-dedupe through npm-install""",0,changed

6831,"""7.0.3""",0,changed

6832,"""update AUTHORS""",0,changed

6833,"""docs: changelog for v7.0.3""",0,changed

6834,"""node-gyp@7.1.2""",0,changed

6835,"""fix: don't suppress run output when `--silent` is passed

PR-URL: https://github.com/npm/cli/pull/1987
Credit: @G-Rath
Close: #1987
Reviewed-by: @ruyadorno""",0,fixed

6836,"""docs: update some github urls in docs.

* init-package-json is now https://github.com/npm/init-package-json
* node-semver is now https://github.com/npm/node-semver

PR-URL: https://github.com/npm/cli/pull/1982
Credit: @takenspc
Close: #1982
Reviewed-by: @ruyadorno""",0,changed

6837,"""Add --save-peer as a common option to npm install

PR-URL: https://github.com/npm/cli/pull/1993
Credit: @JakeChampion
Close: #1993
Reviewed-by: @ruyadorno""",0,added

6838,"""fix: check `result` when determining exit code of `ls <filter>`

PR-URL: https://github.com/npm/cli/pull/1986
Credit: @G-Rath
Close: #1986
Reviewed-by: @ruyadorno""",0,fixed

6839,"""deps: delete erroneous gyp file

PR-URL: https://github.com/npm/cli/pull/1978
Credit: @MylesBorins
Close: #1978
Reviewed-by: @ruyadorno""",0,removed

6840,"""docs: remove the long-gone bundle command

It's been gone since npm 1.0.  I think probably no one
needs this doc anymore.""",0,changed

6841,"""cache: improve cache clear error message""",1,fixed

6842,"""docs: npm-access through npm-dedupe

The big one here is npm-audit, since that changed so significantly in
npm v7.  The others are mostly small copyedits and improvements to the
consistency of ordering sections.""",0,changed

6843,"""7.0.2""",0,changed

6844,"""update AUTHORS""",0,changed

6845,"""docs: changelog for v7.0.2""",0,changed

6846,"""chore: fix package-lock.json""",0,fixed

6847,"""chore: npm update""",0,changed

6848,"""chore: add normalize-package-data

Add normalize-package-data as a direct dependency to improve deduping.""",0,added

6849,"""libnpmpublish@3.0.2""",0,changed

6850,"""init-package-json@2.0.1""",0,changed

6851,"""@npmcli/arborist@1.0.3""",0,changed

6852,"""deps: float 856a47b on node-gyp

A change to ""correctly rename object files for absolute paths""
caused a bug in windows. A fix has already landed upstream in
gyp-next and been release as 0.6.2, but has not yet made it's
way to a release of node-gyp.

This float the upgrade to 0.6.2 in node-gyp

Closes: https://github.com/npm/cli/pull/1974

Refs: https://github.com/nodejs/gyp-next/releases/tag/v0.6.2
Refs: https://github.com/nodejs/node-gyp/pull/2241
Signed-off-by: Myles Borins <mylesborins@github.com>

PR-URL: https://github.com/npm/cli/pull/1976
Credit: @MylesBorins
Close: #1976
Reviewed-by: @ruyadorno""",0,changed

6853,"""deps: float c2ccc1a on node-gyp

A change to ""correctly rename object files for absolute paths""
caused a bug in windows. A fix has already landed upstream in
gyp-next, but has not yet made it's way to a release of gyp-next
or to node-gyp.

Let's float the change until it is fixed upstream.

Refs: https://github.com/nodejs/gyp-next/pull/74

PR-URL: https://github.com/npm/cli/pull/1974
Credit: @MylesBorins
Close: #1974
Reviewed-by: @ruyadorno""",0,changed

6854,"""docs: add mention to workspaces prepare lifecycle

PR-URL: https://github.com/npm/cli/pull/1967
Credit: @ruyadorno
Close: #1967
Reviewed-by: @darcyclarke""",0,added

6855,"""fix: owner rm at local pkg not work

PR-URL: https://github.com/npm/cli/pull/1971
Credit: @ShangguanQuail
Close: #1971
Reviewed-by: @ruyadorno""",0,fixed

6856,"""7.0.1""",0,changed

6857,"""docs: changelog for 7.0.1""",0,changed

6858,"""hosted-git-info@3.0.7""",0,changed

6859,"""npm-user-validate@1.0.1""",0,changed

6860,"""@npmcli/arborist@1.0.2""",0,changed

6861,"""Remove some outdated and confusing scripts""",1,changed

6862,"""node-gyp@7.1.1""",0,changed

6863,"""Handle errors from audit endpoint appropriately

If we're running the 'audit' command, then a failed endpoint means that
the command failed.  Error out in that case.

Otherwise, if it's a quick audit as part of another command, just return
a value to indicate that we should not print audit info.

This avoids showing '0 vulnerabilities found', which, while amusingly
technically correct, is misleading and not very helpful.

Fix: #1951

Credit: @isaacs
Close: #1956
Reviewed-by: @darcyclarke""",0,fixed

6864,"""docs: workspaces

Adds docs on workspaces, explaining its basic concept and how to use it.""",0,changed

6865,"""chore: add issue templates back & remove legacy settings.yml""",0,added

6866,"""Merge branch 'release/v7.0.0' into latest""",0,changed

6867,"""7.0.0""",0,changed

6868,"""chore: fix weird .gitignore thing that happened somehow""",0,fixed

6869,"""docs: changelog for v7.0.0""",0,changed

6870,"""read-package-json@3.0.0""",0,changed

6871,"""npm-package-arg@8.1.0""",0,changed

6872,"""libnpmfund@1.0.1""",0,changed

6873,"""libnpmfund@1.0.0""",0,changed

6874,"""Integration code for @npmcli/arborist@1.0.0

Updates to ERESOLVE explanation code""",0,changed

6875,"""@npmcli/arborist@1.0.0""",0,changed

6876,"""hosted-git-info@3.0.6""",0,changed

6877,"""fix: patch config.js to remove duplicate values""",1,fixed

6878,"""init-package-json@2.0.0""",0,changed

6879,"""eslint@7.11.0""",0,changed

6880,"""npm-registry-fetch@8.1.5

Credit: @nlf
Close: #1949
Reviewed-by: @darcyclarke""",0,changed

6881,"""fix: make sure publishConfig is passed through""",1,fixed

6882,"""docs: v7 using npm config refresh

Credit: @ruyadorno
Close: #1938
Reviewed-by: @darcyclarke""",0,changed

6883,"""fix: init config aliases

The `init-*` family of config properties should also support
dot-separated aliases defined in a npmrc ini file.

relates to: https://github.com/npm/init-package-json/commit/c0ace81ade25077eb60260dc87ec58875583f81b""",0,fixed

6884,"""docs: v7 npm-install refresh
Initial pass at refreshing the npm-install docs for npm7

Credit: @ruyadorno
Close: #1911
Reviewed-by: @darcyclarke""",0,changed

6885,"""7.0.0-rc.4""",0,changed

6886,"""docs: changelog for v7.0.0-rc.4""",0,changed

6887,"""chore: dedupe deps""",0,changed

6888,"""make-fetch-happen@8.0.10""",0,changed

6889,"""@npmcli/arborist@0.0.33""",0,changed

6890,"""only escape arguments, not the command name

PR-URL: https://github.com/npm/cli/pull/1906
Credit: @nlf
Close: #1906
Reviewed-by: @ruyadorno""",0,changed

6891,"""restore old npx behavior of running existing bins first""",1,changed

6892,"""update existing code to use file-exists util""",1,changed

6893,"""add file-exists util function""",1,added

6894,"""fix npx for non-interactive shells

PR-URL: https://github.com/npm/cli/pull/1936
Credit: @nlf
Close: #1936
Reviewed-by: @ruyadorno""",0,fixed

6895,"""@npmcli/config@1.2.1

PR-URL: https://github.com/npm/cli/pull/1919
Credit: @nlf
Close: #1919
Reviewed-by: @ruyadorno""",0,changed

6896,"""update config related tests""",1,changed

6897,"""remove user-agent related code""",1,changed

6898,"""remove unused group config type, add some comments""",1,removed

6899,"""expose npm-version through config defaults""",0,changed

6900,"""expose ci-name through default config""",1,changed

6901,"""chore: alphabetize config properties""",0,changed

6902,"""7.0.0-rc.3""",0,changed

6903,"""docs: changelog for v7.0.0-rc.3""",0,changed

6904,"""uuid@8.3.1""",0,changed

6905,"""@npmcli/arborist@0.0.32""",0,changed

6906,"""set executable permissions on bins that node installer uses""",1,changed

6907,"""Revert ""Remove unused npx binary""

This reverts commit f019a248a67e8c46dbe41bf31f4818c5ca2138bf.

Git Bash on Windows still uses this file. Removing it broke
the windows MSI builds in Node.js infrastructure. Unless we
absolutely need to remove this I think it is worth keeping
around

PR-URL: https://github.com/npm/cli/pull/1903
Credit: @MylesBorins
Close: #1903
Reviewed-by: @isaacs""",0,removed

6908,"""tests: tests for birthday command

PR-URL: https://github.com/npm/cli/pull/1902
Credit: @nlf
Close: #1902
Reviewed-by: @isaacs""",0,changed

6909,"""tests: tests for root command""",1,changed

6910,"""tests: tests for prefix command""",1,changed

6911,"""tests: tests for bin command""",0,changed

6912,"""7.0.0-rc.2""",0,changed

6913,"""docs: changelog for v7.0.0-rc.2""",0,changed

6914,"""@npmcli/run-script@1.7.2

* Fix regression running 'install' scripts when package.json does not
  contain a scripts object""",0,fixed

6915,"""chore: remove 'dist-tags' step from cli release process""",0,changed

6916,"""7.0.0-rc.1""",0,changed

6917,"""docs: changelog for v7.0.0-rc.1""",0,changed

6918,"""@npmcli/node-gyp@1.0.1""",0,changed

6919,"""@npmcli/run-script@1.7.1

Properly check for the gypfile:false flag in package.json""",0,changed

6920,"""Support --omit options in npm outdated

PR-URL: https://github.com/npm/cli/pull/1892
Credit: @isaacs
Close: #1892
Reviewed-by: @nlf""",0,changed

6921,"""update minipass-fetch

This fixes many 'cb() never called' errors in the CITGM tests on v7.""",0,changed

6922,"""@npmcli/arborist@0.0.31""",0,changed

6923,"""7.0.0-rc.0""",0,changed

6924,"""update AUTHORS""",0,changed

6925,"""docs: changelog for v7.0.0-rc.0""",0,changed

6926,"""add new @npmcli/node-gyp module to git""",1,added

6927,"""@npmcli/arborist@0.0.30""",0,changed

6928,"""@npmcli/run-script@1.7.0""",0,changed

6929,"""chore: removed old test suite""",0,removed

6930,"""add proxy

PR-URL: https://github.com/npm/cli/pull/1859
Credit: @badeggg
Close: #1859
Reviewed-by: @isaacs

EDIT: changed flatOptions.noproxy to flatOptions.noProxy, since
make-fetch-happen reads it from the camel-cased property.""",0,added

6931,"""chore: refresh transitive deps""",0,changed

6932,"""chore: removed unused slide dep""",0,removed

6933,"""chore: remove unused sha dep""",0,removed

6934,"""chore: removed unused retry dep""",0,removed

6935,"""chore: remove unused once dep""",0,removed

6936,"""chore: remove unused lockfile dep""",0,removed

6937,"""chore: remove unused infer-owner dep""",0,removed

6938,"""chore: remove unused has-unicode dep""",0,removed

6939,"""chore: remove unused find-npm-prefix dep""",0,removed

6940,"""chore: remove unused config-chain dep""",0,removed

6941,"""chore: remove unused umask dep""",0,removed

6942,"""chore: remove unused uid-number dep""",0,removed

6943,"""chore: remove unused sprintf-js dev-dep""",0,removed

6944,"""chore: remove unused npm-registry-mock dev-dep""",0,removed

6945,"""chore: remove unused npm-cache-filename dev-dep""",0,removed

6946,"""chore: marked is a peer dep of marked-man""",0,changed

6947,"""chore: removed unused lincesee dev-dep""",0,removed

6948,"""bin-links@2.2.1""",0,changed

6949,"""write-file-atomic@3.0.3""",0,changed

6950,"""uuid@8.3.0""",0,changed

6951,"""chore: removed unused tacks dev-dep""",0,removed

6952,"""rimraf@3.0.2""",0,changed

6953,"""chore: removed unused npm-registry-couchapp dev-dep""",0,removed

6954,"""marked-man@0.7.0""",0,changed

6955,"""is-cidr@4.0.2""",0,changed

6956,"""chore: removed unused request dep""",0,removed

6957,"""eslint-plugin-import@2.22.1""",0,changed

6958,"""eslint@7.10.0""",0,changed

6959,"""chore: removed unused deep-equal dev-dep""",0,removed

6960,"""byte-size@7.0.0""",0,changed

6961,"""cli-table3@0.6.0""",0,changed

6962,"""Correct time offset math""",1,changed

6963,"""7.0.0-beta.13""",0,changed

6964,"""update AUTHORS""",0,changed

6965,"""docs: changelog for 7.0.0-beta.13""",0,changed

6966,"""fix: npm outdated parsing invalid specs

This commit fixes a problem in which npm outdated was breaking when
trying to read an invalid semver range spec defined for a given
installed dep by performing the `npm-package-arg` parsing within a
try/catch block instead of expecting to read properties from the
returned instance.

Also, adds the missing test for that specific line of code.

Fixes #1703

PR-URL: https://github.com/npm/cli/pull/1857
Credit: @ruyadorno
Close: #1857
Reviewed-by: @nlf""",0,fixed

6967,"""fix: listing deps of a linked dep

npm ls was failing to properly follow symlink targets in order to find
its dependencies to get printed output.

PR-URL: https://github.com/npm/cli/pull/1871
Credit: @ruyadorno
Close: #1871
Reviewed-by: @nlf""",0,fixed

6968,"""Add 'fetch-timeout' config

This gets passed down to dependencies as 'timeout', so that the HTTP
request libraries will all get the right value.

Fix: https://github.com/npm/cli/issues/1780

PR-URL: https://github.com/npm/cli/pull/1870
Credit: @isaacs
Close: #1870
Reviewed-by: @nlf""",0,added

6969,"""fix: npm ls <pkg> with depth cli config

Using the cli option --depth is currently not resulting in the expected
behavior of filtering depth level when running npm ls <pkg> - that's due
the special behavior of printing all results when using a filter arg.

This commit fixes it by adding support to limiting depth if a config
value is set by the user.

Fixes #1861

PR-URL: https://github.com/npm/cli/pull/1862
Credit: @ruyadorno
Close: #1862
Reviewed-by: @nlf""",0,fixed

6970,"""fix: added count on reify-output

The added count on lib/utils/reify-output.js only looks up resulting
keys from arb.diff and does not take into account the fact that some of
these pkgs signaled as diff=ADD might in fact not have been installed,
most common scenario are optional deps that could have failed their
install in a given system or opt-out from configs.

This fixes the counting number by looking up at arb.inventory and
confirming it has the node that has been marked as added on diff result.

Fix: #1813

PR-URL: https://github.com/npm/cli/pull/1858
Credit: @ruyadorno
Close: #1858
Reviewed-by: @nlf""",0,fixed

6971,"""chore: test coverage for token command

PR-URL: https://github.com/npm/cli/pull/1853
Credit: @nlf
Close: #1853
Reviewed-by: @ruyadorno""",0,changed

6972,"""fix: move validateCIDRList inside the promise chain to trap thrown errors""",1,fixed

6973,"""fix: correctly reference the length of the array rather than the array itself""",0,fixed

6974,"""fix: make completion respond when no command is supplied""",1,fixed

6975,"""fix: assign error codes""",1,fixed

6976,"""@npmcli/arborist@0.0.28""",0,changed

6977,"""Fix EBADPLATFORM error message (#1876)

* Fix EBADPLATFORM error message

Error format evolved out from under message generation's
expectations.

* Fix formatting""",0,fixed

6978,"""7.0.0-beta.12""",0,changed

6979,"""update AUTHORS""",0,changed

6980,"""docs: changelog for v7.0.0-beta.12""",0,changed

6981,"""Use allow/deny list in docs

PR-URL: https://github.com/npm/cli/pull/1699
Credit: @luciomartinez
Close: #1699
Reviewed-by: @ruyadorno""",0,changed

6982,"""Add a 'check-coverage' script so we can track towards completion

We are targetting 100% test coverage for npm v7 GA.  Using a
coverage-map, we require that any of the newly created tests fully cover
the module that they are testing.  However, this has the side effect of
_always_ hitting 100% coverage when running 'npm test', even though not
all modules are being tested.

This adds a new 'load-all' test which, in 'check-coverage' mode, tells
nyc to include every file in the project.

This also removes the double-run of our tests in CI, where we run once
and then immediately run the same exact thing again for Coveralls, and
sends the 'check-coverage' output to Coveralls instead.

PR-URL: https://github.com/npm/cli/pull/1820
Credit: @isaacs
Close: #1820
Reviewed-by: @ruyadorno""",0,added

6983,"""Add `--strict-peer-deps` option

This is the CLI portion of https://github.com/npm/arborist/pull/136

PR-URL: https://github.com/npm/cli/pull/1819
Credit: @isaacs
Close: #1819
Reviewed-by: @ruyadorno""",0,added

6984,"""@npmcli/run-script@1.6.0

This updates node-gyp to v7, allowing us to deduplicate a lot of
significant dependencies.

Fix: #1281
Fix: https://github.com/npm/statusboard/issues/67

PR-URL: https://github.com/npm/cli/pull/1846
Credit: @isaacs
Close: #1846
Reviewed-by: @ruyadorno""",0,fixed

6985,"""chore: removed unused tar-stream dev-dep""",0,removed

6986,"""@npmcli/arborist@0.0.27""",0,changed

6987,"""chore: add tests for ping util and cmd

PR-URL: https://github.com/npm/cli/pull/1825
Credit: @nlf
Close: #1825
Reviewed-by: @isaacs""",0,added

6988,"""@npmcli/arborist@0.0.26""",0,changed

6989,"""Remove unused npx binary

Close: https://github.com/npm/cli/pull/1792""",1,removed

6990,"""chore: add get-identity tests

PR-URL: https://github.com/npm/cli/pull/1818
Credit: @nlf
Close: #1818
Reviewed-by: @ruyadorno""",0,added

6991,"""chore: remove unused spec parameter, assign error code""",0,removed

6992,"""chore: add whoami command tests""",0,added

6993,"""npm ci should never save package.json or lockfile

Via: https://github.com/targos/npm7-cra#issue-1-npm-ci-changes-packagejson""",0,changed

6994,"""docs: fix scoped package names in changelog""",1,fixed

6995,"""7.0.0-beta.11""",0,changed

6996,"""update AUTHORS""",0,changed

6997,"""docs: changelog for v7.0.0-beta.11""",0,changed

6998,"""chore: reordered package.json deps""",0,changed

6999,"""test: line missing coverage""",1,changed

7000,"""libnpmversion@1.0.5""",0,changed

7001,"""@npmcli/config@1.1.8""",0,changed

7002,"""@npmcli/arborist@0.0.25""",0,changed

7003,"""@npmcli/arborist@0.0.23

PR-URL: https://github.com/npm/cli/pull/1786
Credit: @ruyadorno
Close: #1786
Reviewed-by: @darcyclarke""",0,changed

